"","Estacao","Data","Hora","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia","X"
"24013",82493,"31/07/2006",0,"113.7","273.2","13.7","","32.509677","21.277419",NA
"24014",82493,"31/08/2006",0,"16.6","290.8","16.6","","33.648387","21.748387",NA
"24015",82493,"30/09/2006",0,"0","311.2","0","","34.963333","22.36",NA
"24016",82493,"31/10/2006",0,"0","330","0","","34.887097","23.083871",NA
"24017",82493,"30/11/2006",0,"0.3","303.1","0.3","","34.316667","23.423333",NA
"24018",82493,"31/12/2006",0,"16.7","272.2","16.7","1010.5","34.158065","23.993548",NA
"24019",82493,"31/01/2007",0,"9.3","274.7","9.3","","34.677419","24.293548",NA
"24020",82493,"28/02/2007",0,"142.453672","151","257.6","","32.267857","24.025",NA
"24021",82493,"31/03/2007",0,"151.959829","227.8","130.2","","32.129032","23.322581",NA
"24022",82493,"30/04/2007",0,"149.403907","209.6","228.9","","32.45","23.706667",NA
"24023",82493,"31/05/2007",0,"146.773059","270","71.9","","32.451613","23.23871",NA
"24024",82493,"30/06/2007",0,"74.026941","216.9","51.7","","32.103333","22.103333",NA
"24025",82493,"31/07/2007",0,"0.2","279.2","0.2","1012.53871","33.912903","21.709677",NA
"24026",82493,"31/08/2007",0,"0.4","273.2","0.4","","34.019355","21.722581",NA
"24027",82493,"30/09/2007",0,"5.7","301.7","5.7","","35.21","22.233333",NA
"24028",82493,"31/10/2007",0,"0","322.7","0","","35.119355","22.522581",NA
"24029",82493,"30/11/2007",0,"0","328.4","0","","34.676667","23.373333",NA
"24030",82493,"31/12/2007",0,"1","260.2","1","","34.574194","23.922581",NA
"24031",82493,"31/01/2008",0,"37.9","215.2","37.9","","34.332258","24.435484",NA
"24032",82493,"29/02/2008",0,"0.2","228.7","0.2","","34.972414","23.965517",NA
"24033",82493,"31/03/2008",0,"143.735697","157.2","301.6","","31.464516","23.487097",NA
"24034",82493,"30/04/2008",0,"133.721008","174.2","314.2","","30.956667","23.523333",NA
"24035",82493,"31/05/2008",0,"136.887751","221.3","125.7","","30.925806","23.329032",NA
"24036",82493,"30/06/2008",0,"95.917517","190.1","54.2","","30.5","22.166667",NA
"24037",82493,"31/07/2008",0,"66.630275","212.5","40.2","","31.46129","21.5",NA
"24038",82493,"31/08/2008",0,"51.805793","249.5","38.7","","33.429032","21.366667",NA
"24039",82493,"30/09/2008",0,"6.10447","289.9","0","","34.626667","21.9",NA
"24040",82493,"31/10/2008",0,"1.373234","318.6","0","1010.75914","35.093548","22.73871",NA
"24041",82493,"30/11/2008",0,"0.830937","322.1","0.6","","34.936667","23.263333",NA
"24042",82493,"31/12/2008",0,"0.541886","307.3","0.5","","34.893548","23.580645",NA
"24043",82493,"31/01/2009",0,"170.067492","249","172.3","","33.7","23.664516",NA
"24044",82493,"28/02/2009",0,"134.849033","196.9","137.4","","32.075","23.432143",NA
"24045",82493,"31/03/2009",0,"141.797946","170.6","256.8","","31.26129","23.125806",NA
"24046",82493,"30/04/2009",0,"124.626775","126","347.5","","30.063333","23.153333",NA
"24047",82493,"31/05/2009",0,"131.250091","148.3","304.2","","30.129032","23.445161",NA
"24048",82493,"30/06/2009",0,"121.136351","195.7","97.1","","30.523333","23.01",NA
"24049",82493,"31/07/2009",0,"77.491293","236","33.5","","30.970968","21.990323",NA
"24050",82493,"31/08/2009",0,"39.644846","254.1","17.9","","32.445161","21.232258",NA
"24051",82493,"30/09/2009",0,"7.859496","263.1","0","1012.53","33.82","22.07",NA
"24052",82493,"31/10/2009",0,"1.875827","317.9","0","","34.019355","22.623333",NA
"24053",82493,"30/11/2009",0,"1.797647","311.5","1.4","","34.366667","22.92",NA
"24054",82493,"31/12/2009",0,"1.679359","271.3","1.6","","34.667742","24.129032",NA
"24055",82493,"31/01/2010",0,"32.111699","232.5","32.1","","34.335484","24.112903",NA
"24056",82493,"28/02/2010",0,"9.402868","226.9","9.4","","35.467857","24.803571",NA
"24057",82493,"31/03/2010",0,"38.500493","250.9","38.5","","35.441935","24.987097",NA
"24058",82493,"30/04/2010",0,"173.034162","217.5","182","","34.013333","24.563333",NA
"24059",82493,"31/05/2010",0,"46.876135","235.6","40.3","","34.216129","24",NA
"24060",82493,"30/06/2010",0,"19.623472","232.3","17.8","","34.546667","23.176667",NA
"24061",82493,"31/07/2010",0,"7.849543","240.9","7.4","","34.351613","23.096667",NA
"24062",82493,"31/08/2010",0,"0.093738","283.8","0","","34.919355","22.064516",NA
"24063",82493,"30/09/2010",0,"0.018649","301.1","0","","35.53","22.458621",NA
"24064",82493,"31/10/2010",0,"10.00347","301","10","","35.196774","23.429032",NA
"24065",82493,"30/11/2010",0,"0.400798","315.7","0.4","1008.79","35.166667","23.8",NA
"24066",82493,"31/12/2010",0,"48.500111","237.7","48.5","","34.077419","23.935484",NA
"24067",82493,"31/01/2011",0,"154.687195","204.7","278.7","","32.074194","23.596774",NA
"24068",82493,"28/02/2011",0,"133.792334","183","111.5","","31.707143","23.614286",NA
"24069",82493,"31/03/2011",0,"147.83324","232.1","152.2","","31.609677","23.477419",NA
"24070",82493,"30/04/2011",0,"136.531451","170.1","336.8","","31.196667","23.193333",NA
"24071",82493,"31/05/2011",0,"139.847241","190.5","151.1","","30.935484","23.045161",NA
"24072",82493,"30/06/2011",0,"82.287809","205.2","11.6","","31.833333","22.106667",NA
"24073",82493,"31/07/2011",0,"84.650852","217.8","70.1","","31.629032","21.948387",NA
"24074",82493,"31/08/2011",0,"15.188752","264.2","4.2","","33.754839","21.167742",NA
"24075",82493,"30/09/2011",0,"2.832524","300.9","0","","35.25","21.653333",NA
"24076",82493,"31/10/2011",0,"14.793006","295.7","14.1","","34.264516","23.180645",NA
"24077",82493,"30/11/2011",0,"2.987896","302.4","2.8","","34.346667","23.603333",NA
"24078",82493,"31/12/2011",0,"39.439604","302.7","39.4","","33.96129","23.241935",NA
"24079",82493,"31/01/2012",0,"21.914156","264.5","21.9","","33.735484","23.693548",NA
"24080",82493,"29/02/2012",0,"137.704682","208.2","198.8","","33.213793","23.137931",NA
"24081",82493,"31/03/2012",0,"110.584866","244.3","81.6","","32.874194","23.445161",NA
"24082",82493,"30/04/2012",0,"107.423943","242.8","96.1","","34.336667","23.566667",NA
"24083",82493,"31/05/2012",0,"22.718022","262.9","7.6","","34.56129","23.145161",NA
"24084",82493,"30/06/2012",0,"15.066125","231.8","1.4","","34.306667","23.066667",NA
"24085",82493,"31/07/2012",0,"19.999415","245.5","19","","33.754839","22.5",NA
"24086",82493,"31/08/2012",0,"0.311976","293.5","0","","34.858065","21.96129",NA
"24087",82493,"30/09/2012",0,"0.072978","312.2","0","","35.066667","21.97",NA
"24088",82493,"31/10/2012",0,"0.018158","323.8","0","","35.345161","22.922581",NA
"24089",82493,"30/11/2012",0,"0.004013","298.4","0","","34.26","23.346667",NA
