"","UF","Estacao","Year","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia"
"2703","RN",82691,2010,60.1434731666667,244.2,59.8083333333333,975.434005,33.4947364166667,22.30415275
"2704","RN",82693,2010,61.7181254166667,255.908333333333,61.7166666666667,986.098281916667,34.14317475,22.52252175
"2705","PB",82696,2010,74.87377075,150.116666666667,85.0333333333333,948.07517875,27.6883229166667,19.8332501666667
"2706","AC",82704,2010,114.518823666667,135.7,145.308333333333,987.137435416667,32.38282075,21.95766775
"2707","AM",82723,2010,110.256085090909,142.341666666667,138.6,NA,33.3231405833333,22.722149
"2708","PE",82753,2010,61.3738105,224.358333333333,61.55,960.668432583333,31.9284095,21.5350531666667
"2709","MA",82765,2010,82.9393424166667,217.033333333333,141.708333333333,989.592665166667,34.6136008181818,23.0722855833333
"2710","MA",82768,2010,74.8808060833333,234.854545454545,73.2583333333333,981.144897583333,33.8225145,21.9659486666667
"2711","CE",82777,2010,51.4590741818182,240.481818181818,67.7916666666667,948.046117181818,31.2016338181818,19.1124258181818
"2712","PI",82780,2010,63.250008,260.583333333333,63.25,988.16952425,34.8345844166667,22.5713785
"2713","CE",82784,2010,70.7728445,242.375,92.3333333333333,966.078810166667,32.8615528333333,20.7256189166667
"2714","PE",82789,2010,70.3309140833333,229.818181818182,94.35,894.183656083333,26.86530525,16.8822369166667
"2715","PB",82791,2010,43.036756,268.041666666667,43.0333333333333,983.99171875,34.9311503333333,20.6744579166667
"2716","PB",82792,2010,60.9596418181818,233.845454545455,66.1818181818182,946.085262727273,30.7340622727273,18.6299971818182
"2717","PB",82795,2010,54.1480005,215.208333333333,58.6416666666667,952.471870416667,29.4249994166667,20.7846170833333
"2718","PE",82797,2010,54.0105578333333,230.775,61.0833333333333,966.617533416667,30.2472913333333,20.73831225
"2719","PB",82798,2010,91.9307029166667,222.758333333333,110.083333333333,1010.73871,30.7138388333333,23.9124949166667
"2720","AC",82807,2010,109.190836583333,162.375,136.875,NA,32.3725395,21.35713325
"2721","PA",82861,2010,106.91458,219.733333333333,131.391666666667,991.109232916667,34.7601389166667,22.9327348333333
"2722","TO",82863,2010,97.5337928333333,222.441666666667,134.766666666667,989.336654083333,34.5940116666667,22.262936
"2723","PI",82870,2010,70.7189943333333,238.827272727273,72.15,NA,34.7624850833333,21.9682501666667
"2724","PI",82879,2010,51.9008470833333,260.091666666667,52.1583333333333,984.587978,34.5268055833333,22.86934775
"2725","PI",82882,2010,47.3090909090909,253.609090909091,47.3090909090909,968.993865909091,33.4546832727273,22.9365373636364
"2726","PE",82886,2010,63.332349,248.366666666667,63.3571428571429,973.3555835,33.829378,22.7982413333333
"2727","PE",82890,2010,67.5782877272727,237.718181818182,71.1181818181818,938.984083545455,29.2795350909091,18.4961457272727
"2728","PE",82893,2010,74.7831395833333,149.385714285714,120.525,922.356288166667,26.0320746363636,NA
"2729","PE",82900,2010,101.870586833333,203.75,161.116666666667,1011.17957,29.9795143333333,22.6834063333333
"2730","AC",82915,2010,94.64162175,164.5,147.2,993.516012083333,31.90353375,20.99026625
"2731","MA",82970,2010,88.7816098333333,227.7,94.1166666666667,978.5815105,33.8581759166667,21.08075975
"2732","PI",82975,2010,83.3401090909091,238.954545454545,83.1454545454545,973.083904181818,34.3583255454545,19.3214536363636
"2733","PI",82976,2010,53.082932,256.045454545455,45.1818181818182,954.580417818182,32.2257741818182,19.3688088181818
"2734","BA",82979,2010,51.9227871666667,264.158333333333,53.2666666666667,966.790328333333,31.9967626666667,22.9645685
"2735","PE",82983,2010,34.9588033333333,259.275,34.9583333333333,970.510015666667,32.55737775,22.70427925
"2736","BA",82986,2010,43.23777575,224.4,43.225,983.869223,32.3023186666667,21.4568375833333
"2737","AL",82989,2010,57.8351332222222,225.1,71.41,945.502267625,28.8202545,20.105924125
"2738","AL",82990,2010,54.6261295454545,218.02,52.0454545454545,1007.924,33.2738085454545,22.4816233
"2739","AL",82992,2010,77.58559,216.358333333333,106.591666666667,982.463121416667,30.4305401666667,20.9302311666667
"2740","AL",82994,2010,109.875746166667,NA,191.041666666667,1004.044405,30.07889225,21.9590730833333
"2741","AL",82996,2010,105.420242583333,240.783333333333,134.675,NA,29.1179775833333,23.591108
"2742","MG",83032,2010,NA,NA,114.5,NA,29.0713086666667,NA
"2743","TO",83033,2010,92.4838259166667,227.654545454545,150.466666666667,978.519634833333,34.84732525,22.9833126666667
"2744","RJ",83049,2010,81.5643176363636,193.981818181818,115.891666666667,NA,27.9439639166667,15.3624104166667
"2745","TO",83064,2010,90.4890141666667,179.183333333333,122.791666666667,983.253860666667,34.9498195,23.1067863333333
"2746","SP",83075,2010,105.332731166667,137.05,145.883333333333,934.741854833333,26.55958,16.4313139166667
"2747","BA",83076,2010,68.315397,252.127272727273,68.1333333333333,962.364346818182,34.1785847272727,19.4273161818182
"2748","BA",83088,2010,71.3835541818182,196.390909090909,76.0545454545454,955.032427454545,29.222136,19.7807974545455
"2749","BA",83090,2010,63.9672465,200.616666666667,71.8,961.306145916667,30.6949121666667,17.5646678333333
"2750","SE",83096,2010,80.3699426666667,242.636363636364,102.783333333333,1012.82043,30.3060439166667,23.9174711666667
"2751","SE",83097,2010,69.69522625,197.35,82.6583333333333,1010.160215,31.6169624166667,22.0817375833333
"2752","BA",83179,2010,56.4506154166667,251.663636363636,59.0333333333333,965.711667833333,33.90472925,20.86843325
"2753","BA",83182,2010,45.8837969,244.633333333333,61.7916666666667,930.600641083333,30.9692079166667,17.96259
"2754","BA",83184,2010,56.8697530833333,207.15,68.9583333333333,903.890547166667,26.2719860833333,17.3766365833333
"2755","BA",83186,2010,56.754598,212.358333333333,66.9,959.101207833333,29.9615208333333,19.6063829166667
"2756","BA",83190,2010,81.903003,174.091666666667,89.2,973.19189725,30.8918151666667,20.5880709166667
"2757","BA",83192,2010,65.94391,209.783333333333,65.9916666666667,996.350154444444,32.23752425,21.0048591666667
"2758","SE",83195,2010,80.5146146666667,180.466666666667,111.041666666667,990.188077916667,29.7141346666667,21.5432661666667
"2759","MT",83214,2010,97.2771475,198.791666666667,189.108333333333,977.32788625,33.7717741666667,20.54645725
"2760","BA",83221,2010,NA,102.491666666667,70.9,988.398621166667,30.4377505,20.6645859166667
"2761","BA",83222,2010,NA,173.836363636364,94.7583333333333,989.802533166667,NA,NA
"2762","TO",83228,2010,83.5510986666667,237.175,112.95,982.645900916667,34.0361558333333,21.067331
"2763","BA",83229,2010,89.1709676666667,184.816666666667,160.058333333333,1012.84767,29.3308749166667,21.9174591666667
"2764","TO",83235,2010,96.34267,NA,120.558333333333,944.110914166667,32.5835305,21.893548
"2765","BA",83236,2010,81.674266,253.5,80.6333333333333,962.5571865,33.4498388333333,18.8360035
"2766","BA",83242,2010,74.5347186666667,188.333333333333,73.6333333333333,964.6975535,30.3446671666667,20.32406
"2767","BA",83244,2010,56.5616459166667,200.45,60.2333333333333,984.933837416667,31.8056913333333,20.0662958333333
"2768","BA",83249,2010,77.0145525833333,NA,101.258333333333,997.812203625,30.5333295,20.6996470833333
"2769","MT",83264,2010,87.6856941818182,178.409090909091,118.466666666667,967.912810090909,35.1949773636364,20.6540468181818
"2770","MT",83267,2010,79.5955523636364,168.981818181818,135.95,973.351274818182,33.5555308181818,17.5929152222222
"2771","MT",83270,2010,85.8442335,216.9,147.783333333333,965.523429166667,34.7506012727273,20.200178
"2772","BA",83286,2010,60.8040418,234.872727272727,86.8909090909091,951.812641363636,31.8755516363636,17.4716791818182
"2773","BA",83288,2010,69.2380697272727,254.408333333333,60.8083333333333,962.25336975,33.2428403333333,20.6908779166667
"2774","BA",83292,2010,50.5705685,213.591666666667,55.3666666666667,954.200064083333,30.59865475,19.313465
"2775","BA",83295,2010,63.9798446363636,164.936363636364,70.1416666666667,931.727865545455,26.9051159090909,17.2518576363636
"2776","MT",83309,2010,85.3612629166667,NA,166.858333333333,980.30504625,33.6765571666667,19.8816199166667
"2777","MT",83319,2010,83.36493975,220.125,114.666666666667,977.33457675,34.3419764166667,19.0159633333333
"2778","GO",83332,2010,83.6951420833333,228.533333333333,104.45,920.85246775,30.40238025,19.7560996666667
"2779","MG",83334,2010,77.4330624545454,227.618181818182,91.8090909090909,NA,30.7548387272727,18.0588310909091
"2780","MG",83338,2010,37.3613279166667,250.522222222222,37.3333333333333,950.658357166667,31.6516364166667,20.158666
"2781","BA",83339,2010,58.7682726666667,225.108333333333,58.2583333333333,915.789448333333,28.2533653333333,18.12513325
"2782","BA",83344,2010,55.5763595,190.266666666667,73.2083333333333,917.853301583333,26.4537624166667,17.0246366666667
"2783","MT",83358,2010,89.5470849166667,196.175,123.716666666667,969.640682666667,33.5046920833333,18.352824
"2784","MT",83361,2010,92.2346331666667,183.958333333333,133.041666666667,994.124113583333,33.8575755,21.1292429166667
"2785","MT",83364,2010,82.65958175,217.991666666667,90.0083333333333,995.089049,33.47729,19.9254168333333
"2786","GO",83368,2010,78.00577825,216.333333333333,104.566666666667,974.303952,34.2011571666667,20.20873775
"2787","DF",83373,2010,NA,228.783333333333,123.075,893.129784083333,28.2271796666667,14.51221
"2788","GO",83374,2010,85.508164,224.941666666667,101.35,954.884856583333,34.8355095,20.9443356666667
"2789","GO",83376,2010,74.9180700833333,214.975,153.583333333333,927.6530885,31.65451675,18.0596755
"2790","DF",83377,2010,64.13067275,214.433333333333,119.3,886.9332445,27.6023214166667,16.95895475
"2791","GO",83379,2010,66.7349568333333,240.041666666667,98.025,910.384028,28.856974,17.706138
"2792","MG",83384,2010,74.7842365,NA,97.0166666666667,954.951156916667,32.8435880833333,19.0100128333333
"2793","MG",83386,2010,63.6994666666667,249.65,83.3416666666667,959.463410833333,31.9700245,18.2014539166667
"2794","MG",83388,2010,58.5859665833333,246.391666666667,69.1,944.405947,31.8474139090909,19.2982701818182
"2795","MG",83389,2010,58.7826136666667,249.245454545455,77.1583333333333,961.917944166667,32.3724871666667,18.7248168333333
"2796","MG",83393,2010,57.4409314166667,216.425,85.2916666666667,942.350028333333,29.183542,16.98697425
"2797","MG",83395,2010,54.6447130833333,242.841666666667,56.3583333333333,NA,31.91722925,19.4235133333333
"2798","BA",83398,2010,115.397631166667,182.341666666667,150.641666666667,1012.28942666667,27.8576497142857,23.3607896666667
"2799","MT",83405,2010,85.0021818333333,138.666666666667,112.208333333333,995.845814833333,32.9442261666667,19.5477630833333
"2800","BA",83408,2010,56.3487842,279.72,67.6416666666667,962.50841,31.951481,19.6554970909091
"2801","MT",83410,2010,88.2681805,NA,106.941666666667,NA,33.7924167272727,20.0923396363636
"2802","GO",83423,2010,82.146346,NA,129.658333333333,930.233642166667,32.37127625,19.0353103333333
"2803","MG",83428,2010,87.60040175,NA,99.8583333333333,NA,31.8746109166667,18.4050600833333
"2804","MG",83437,2010,61.0735705,244.975,88.1916666666667,941.841861083333,30.248855,17.7956528333333
"2805","MG",83441,2010,58.3505335833333,202.933333333333,86.1,961.405245583333,30.9453135,18.3158648333333
"2806","MG",83442,2010,75.7479088181818,NA,75.1,977.715185333333,32.9377405555556,19.7854294166667
"2807","BA",83446,2010,81.1147246666667,191.463636363636,91.275,992.246118666667,29.49790325,20.4155574166667
"2808","MG",83452,2010,NA,231.75,78.4166666666667,NA,29.973983,17.833874
"2809","GO",83464,2010,91.2290901666667,210.141666666667,130.491666666667,938.461792416667,31.6479275833333,16.8454724166667
"2810","GO",83470,2010,74.1984944166667,192.333333333333,124,926.343198083333,30.9645793333333,17.6379659166667
"2811","MG",83479,2010,77.4953171666667,237.991666666667,117.475,934.164809083333,30.4262550833333,18.1342114166667
"2812","MG",83481,2010,81.800833,NA,117.033333333333,930.444227666667,30.007321,18.8647190833333
"2813","MG",83483,2010,75.4298700833333,248.25,72.4833333333333,957.153841333333,31.96709025,18.64948225
"2814","MG",83485,2010,NA,NA,81.775,NA,29.0352534166667,15.8050926666667
"2815","MG",83488,2010,53.5102453333333,NA,71.3916666666667,913.055826916667,26.8361700833333,15.4172514166667
"2816","BA",83498,2010,90.70951975,151.285714285714,127.341666666667,1015.06,28.6258186666667,21.934482
"2817","MS",83513,2010,NA,208.427272727273,62.3916666666667,NA,33.0450960833333,18.81092675
"2818","MG",83514,2010,78.3491650833333,250.266666666667,101.616666666667,945.27617325,31.00799025,18.78963525
"2819","MG",83521,2010,92.8830890833333,219.566666666667,107.641666666667,952.2457075,32.5935406666667,18.0155581666667
"2820","GO",83522,2010,71.816651,NA,91.3583333333333,927.01654775,30.234095,17.5088044166667
"2821","GO",83523,2010,130.637697,236.541666666667,88.1333333333333,NA,32.0676363333333,16.940290875
"2822","GO",83526,2010,67.5462074545455,NA,112.441666666667,919.00692675,30.0045141666667,18.36011475
"2823","MG",83531,2010,74.6063904166667,219.175,129.441666666667,910.113048666667,28.78382675,16.1124623333333
"2824","MG",83533,2010,NA,207.991666666667,101.258333333333,NA,31.0854371666667,14.04097925
"2825","MG",83536,2010,91.3007608571429,NA,107.008333333333,NA,31.2129991666667,17.8912002222222
"2826","MG",83538,2010,61.20713875,194.333333333333,82.4083333333333,872.973550583333,24.967893,14.81667025
"2827","ES",83550,2010,77.3474354545455,184.590909090909,93.9181818181818,1013.89376333333,30.5941613636364,20.9404280909091
"2828","MS",83552,2010,68.65288625,219.4,63.55,995.589664666667,32.5419993,20.594063
"2829","MS",83565,2010,83.4389503333333,227.25,113.716666666667,965.26222925,31.1195609166667,18.9341892727273
"2830","MG",83570,2010,69.1268940833333,NA,84.025,936.346651333333,30.7758710833333,16.7119975
"2831","MG",83574,2010,84.9259850833333,237.341666666667,101.358333333333,960.887296777778,32.126713,19.1133504166667
"2832","MG",83577,2010,81.6466441666667,247.172727272727,146.558333333333,930.013137,30.6863005833333,16.7976485833333
"2833","MG",83579,2010,76.8596220833333,225.566666666667,124.75,902.8893235,28.29232925,17.0323885833333
"2834","MG",83581,2010,NA,NA,115.25,NA,29.511846,NA
"2835","MG",83582,2010,78.3073168333333,211.325,121.233333333333,938.221965,29.23175625,15.14274325
"2836","MG",83586,2010,75.7170823333333,231.583333333333,111.166666666667,930.030565,29.4319641666667,16.3579216666667
"2837","MG",83587,2010,78.0753971666667,204.258333333333,141.708333333333,913.014609,27.5032006666667,17.8289863333333
"2838","MG",83589,2010,73.28321125,178.733333333333,120.616666666667,940.399864166667,28.7611155833333,15.70687625
"2839","MG",83592,2010,69.82685175,214.741666666667,105.158333333333,946.78547325,28.4060933333333,16.5187466666667
"2840","MG",83595,2010,59.4319046666667,212.833333333333,86.925,1005.872235,32.56370125,20.5312556666667
"2841","SP",83623,2010,125.697983,239.3,78.1583333333333,954.464410416667,NA,19.0806861666667
"2842","SP",83630,2010,76.7629513333333,174.308333333333,135.741666666667,902.565456,27.3056245714286,17.3132578333333
"2843","MG",83631,2010,NA,233,145.408333333333,NA,29.1287065,14.8544369
"2844","MG",83632,2010,NA,NA,119.275,NA,28.962729,15.39457125
"2845","MG",83635,2010,87.6851749166667,208.958333333333,104.9,926.5424575,29.4075160833333,15.3633558333333
"2846","MG",83639,2010,69.8836123333333,205.291666666667,126.583333333333,921.805502416667,26.6853320833333,14.6990443333333
"2847","MG",83642,2010,65.7558014166667,187.541666666667,112.633333333333,937.515691333333,27.2796300833333,15.6298649166667
"2848","ES",83648,2010,82.7629723636364,189.609090909091,102.008333333333,1016.8075,29.0171895454545,21.8518125454545
"2849","SP",83669,2010,76.3142429166667,225.308333333333,95.0583333333333,944.091216,30.5270354166667,14.6984945833333
"2850","SP",83676,2010,78.65889975,209.66,79.125,949.031389416667,30.1412775,18.1907911666667
"2851","MG",83681,2010,NA,164.014285714286,119.516666666667,NA,25.8993325833333,12.1989070833333
"2852","MG",83683,2010,73.6159784166667,181.166666666667,97.7166666666667,917.289941416667,27.9492940833333,14.3805178333333
"2853","MG",83687,2010,66.0227755,224.9,94.3166666666667,913.256718666667,27.7062564166667,15.5417473333333
"2854","MG",83689,2010,66.5729798333333,173.733333333333,140.475,891.3841635,25.5773789166667,13.8768888333333
"2855","MG",83692,2010,66.56572675,172.741666666667,148.866666666667,911.41957,25.2244368333333,15.7017420833333
"2856","RJ",83695,2010,77.2993430833333,201.508333333333,109.766666666667,1001.919489875,30.9326100833333,19.5291570833333
"2857","RJ",83698,2010,57.4820783333333,NA,55.875,NA,30.3722631666667,20.9226491666667
"2858","MS",83702,2010,84.9908000833333,NA,150.441666666667,937.595803583333,28.0189549166667,16.1514709166667
